Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
5/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1106,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 1
5/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1106,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 2
5/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1106,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"

if ( log . isDebugEnabled ( ) )

log . debug ( ""collection was empty"" ) ;","offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
",Type 3
6/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1109,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 1
6/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1109,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 2
6/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1109,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1329,1421,"

if ( log . isDebugEnabled ( ) )

log . debug ( ""collection was empty"" ) ;","offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
",Type 3
9/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1111,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1332,1421,"if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 1
9/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1111,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1332,1421,"if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 2
9/1/02,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1111,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1332,1421,"

if ( log . isDebugEnabled ( ) )

log . debug ( ""collection was empty"" ) ;","offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
",Type 3
16-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1118,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1341,1421,"if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 1
16-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1118,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1341,1421,"if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareStatement ( sql ) ;","if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else
st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;",Type 2
16-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,recreate,1118,1210,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1341,1421,"

if ( log . isDebugEnabled ( ) )

log . debug ( ""collection was empty"" ) ;","offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
",Type 3
24-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1341,1421,project/core/src/main/java,org.hibernate.persister.collection,BasicCollectionPersister,doUpdateRows,196,274,"try

collection . preInsert ( this ) ;
Iterator entries = collection . entries ( this ) ;
Expectation expectation = Expectations . appropriateExpectation ( getInsertCheckStyle ( ) ) ;
boolean callable = isInsertCallable ( ) ;
boolean useBatch = expectation . canBeBatched ( ) ;
String sql = getSQLInsertRowString ( ) ;
int i = 0 ;
int count = 0 ;
while ( entries . hasNext ( ) )
int offset = 1 ;
Object entry = entries . next ( ) ;
PreparedStatement st = null ;
if ( collection . needsInserting ( entry , i , elementType ) )

if ( useBatch )
if ( st == null )
if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else

st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;
else
if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else

st = session . getBatcher ( ) . prepareStatement ( sql ) ;















try
offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
if ( hasIndex )
offset = writeIndex ( st , collection . getIndex ( entry , i , this ) , offset , session ) ;
writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( useBatch )
session . getBatcher ( ) . addToBatch ( expectation ) ;
else
expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;
collection . afterRowInsert ( this , entry , i ) ;
count ++ ;

i ++ ;

if ( log . isDebugEnabled ( ) )
log . debug ( ""done inserting rows: "" + count + "" inserted"" ) ;","try
PreparedStatement st = null ;

Iterator entries = collection . entries ( this ) ;
Expectation expectation = Expectations . appropriateExpectation ( getUpdateCheckStyle ( ) ) ;
boolean callable = isUpdateCallable ( ) ;
boolean useBatch = expectation . canBeBatched ( ) ;
String sql = getSQLUpdateRowString ( ) ;
int i = 0 ;
int count = 0 ;
while ( entries . hasNext ( ) )

Object entry = entries . next ( ) ;

if ( collection . needsUpdating ( entry , i , elementType ) )
int offset = 1 ;
if ( useBatch )
if ( st == null )
if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;

st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;

else
if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;

st = session . getBatcher ( ) . prepareStatement ( sql ) ;

try
offset += expectation . prepare ( st ) ;
int loc = writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( hasIdentifier )
writeIdentifier ( st , collection . getIdentifier ( entry , i ) , loc , session ) ;
else
loc = writeKey ( st , id , loc , session ) ;
if ( hasIndex && ! indexContainsFormula )
writeIndexToWhere ( st , collection . getIndex ( entry , i , this ) , loc , session ) ;
else
writeElementToWhere ( st , collection . getSnapshotElement ( entry , i ) , loc , session ) ;
if ( useBatch )
session . getBatcher ( ) . addToBatch ( expectation ) ;
else
expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;














count ++ ;
i ++ ;
return count ;

",Type 3
24-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1341,1421,project/core/src/main/java,org.hibernate.persister.collection,BasicCollectionPersister,doUpdateRows,196,274,"offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( useBatch )

session . getBatcher ( ) . addToBatch ( expectation ) ;
else

expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;","


if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;


st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;
",Type 3
42-1-2,project/core/src/main/java,org.hibernate.dialect,DerbyDialect,render,138,209,project/core/src/main/java,org.hibernate.dialect.function,AbstractAnsiTrimEmulationFunction,render,101,165,"boolean leading = true ;
boolean trailing = true ;
String trimCharacter ;
String trimSource ;
int potentialTrimCharacterArgIndex = 1 ;
String firstArg = ( String ) args . get ( 0 ) ;
if ( ""leading"" . equalsIgnoreCase ( firstArg ) )
trailing = false ;
else if ( ""trailing"" . equalsIgnoreCase ( firstArg ) )
leading = false ;
else if ( ""both"" . equalsIgnoreCase ( firstArg ) )
else
potentialTrimCharacterArgIndex = 0 ;
String potentialTrimCharacter = ( String ) args . get ( potentialTrimCharacterArgIndex ) ;
if ( ""from"" . equalsIgnoreCase ( potentialTrimCharacter ) )
trimCharacter = ""' '"" ;
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ;
else if ( potentialTrimCharacterArgIndex + 1 >= args . size ( ) )
trimCharacter = ""' '"" ;
trimSource = potentialTrimCharacter ;
else
trimCharacter = potentialTrimCharacter ;
if ( ""from"" . equalsIgnoreCase ( ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ) )
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 2 ) ;
else
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ;
List argsToUse = new ArrayList ( ) ;
argsToUse . add ( trimSource ) ;
argsToUse . add ( trimCharacter ) ;
if ( trimCharacter . equals ( ""' '"" ) )
if ( leading && trailing )
return BOTH_SPACE_TRIM . render ( argsToUse , factory ) ;
else if ( leading )
return LEADING_SPACE_TRIM . render ( argsToUse , factory ) ;
else
return TRAILING_SPACE_TRIM . render ( argsToUse , factory ) ;
else
throw new HibernateException ( ""cannot specify trim character when using Derby as Derby does not support the ANSI trim function, not does it support a replace function to properly emmulate it"" ) ;","boolean leading = true ;
boolean trailing = true ;
String trimCharacter ;
String trimSource ;
int potentialTrimCharacterArgIndex = 1 ;
String firstArg = ( String ) args . get ( 0 ) ;
if ( ""leading"" . equalsIgnoreCase ( firstArg ) )
trailing = false ;
else if ( ""trailing"" . equalsIgnoreCase ( firstArg ) )
leading = false ;
else if ( ""both"" . equalsIgnoreCase ( firstArg ) )
else
potentialTrimCharacterArgIndex = 0 ;
String potentialTrimCharacter = ( String ) args . get ( potentialTrimCharacterArgIndex ) ;
if ( ""from"" . equalsIgnoreCase ( potentialTrimCharacter ) )
trimCharacter = ""' '"" ;
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ;
else if ( potentialTrimCharacterArgIndex + 1 >= args . size ( ) )
trimCharacter = ""' '"" ;
trimSource = potentialTrimCharacter ;
else
trimCharacter = potentialTrimCharacter ;
if ( ""from"" . equalsIgnoreCase ( ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ) )
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 2 ) ;
else
trimSource = ( String ) args . get ( potentialTrimCharacterArgIndex + 1 ) ;
List argsToUse = new ArrayList ( ) ;
argsToUse . add ( trimSource ) ;
argsToUse . add ( trimCharacter ) ;
if ( trimCharacter . equals ( ""' '"" ) )
if ( leading && trailing )
return resolveBothSpaceTrimFunction ( ) . render ( argsToUse , factory ) ;
else if ( leading )
return resolveLeadingSpaceTrimFunction ( ) . render ( argsToUse , factory ) ;
else
return resolveTrailingSpaceTrimFunction ( ) . render ( argsToUse , factory ) ;

",Type 3
62-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1351,1409,project/core/src/main/java,org.hibernate.persister.collection,BasicCollectionPersister,doUpdateRows,205,265,"while ( entries . hasNext ( ) )
int offset = 1 ;
Object entry = entries . next ( ) ;
PreparedStatement st = null ;
if ( collection . needsInserting ( entry , i , elementType ) )

if ( useBatch )
if ( st == null )
if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;
else

st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;
else
if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;
else

st = session . getBatcher ( ) . prepareStatement ( sql ) ;















try
offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
if ( hasIdentifier )
offset = writeIdentifier ( st , collection . getIdentifier ( entry , i ) , offset , session ) ;
if ( hasIndex )
offset = writeIndex ( st , collection . getIndex ( entry , i , this ) , offset , session ) ;
writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( useBatch )
session . getBatcher ( ) . addToBatch ( expectation ) ;
else
expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;
collection . afterRowInsert ( this , entry , i ) ;
count ++ ;

i ++ ;","while ( entries . hasNext ( ) )

Object entry = entries . next ( ) ;

if ( collection . needsUpdating ( entry , i , elementType ) )
int offset = 1 ;
if ( useBatch )
if ( st == null )
if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;

st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;

else
if ( callable )
st = session . getBatcher ( ) . prepareCallableStatement ( sql ) ;

st = session . getBatcher ( ) . prepareStatement ( sql ) ;

try
offset += expectation . prepare ( st ) ;
int loc = writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( hasIdentifier )
writeIdentifier ( st , collection . getIdentifier ( entry , i ) , loc , session ) ;
else
loc = writeKey ( st , id , loc , session ) ;
if ( hasIndex && ! indexContainsFormula )
writeIndexToWhere ( st , collection . getIndex ( entry , i , this ) , loc , session ) ;
else
writeElementToWhere ( st , collection . getSnapshotElement ( entry , i ) , loc , session ) ;
if ( useBatch )
session . getBatcher ( ) . addToBatch ( expectation ) ;
else
expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;














count ++ ;
i ++ ;",Type 3
62-1-2,project/core/src/main/java,org.hibernate.persister.collection,AbstractCollectionPersister,insertRows,1351,1409,project/core/src/main/java,org.hibernate.persister.collection,BasicCollectionPersister,doUpdateRows,205,265,"offset += expectation . prepare ( st ) ;
offset = writeKey ( st , id , offset , session ) ;
writeElement ( st , collection . getElement ( entry ) , offset , session ) ;
if ( useBatch )

session . getBatcher ( ) . addToBatch ( expectation ) ;
else

expectation . verifyOutcome ( st . executeUpdate ( ) , st , - 1 ) ;","


if ( callable )
st = session . getBatcher ( ) . prepareBatchCallableStatement ( sql ) ;


st = session . getBatcher ( ) . prepareBatchStatement ( sql ) ;
",Type 3
